1417,﻿Cula Cuțui,Stronghold Cutui,Broșteni, Mehedinţi,﻿ФЕОДАЛНО ИМЕНИЕ КУЦУЙ,Броșтени, Мехединţи,44.760204,22.980387
2063,Plaja Vanilla Beach,Vanilla Beach Beach,Kranevo, Dobritch,Плаж Ванила Бийч,Кранево, Добритч,43.34264,28.070612
2064,Blacksearama (Golf Club),Blacksearama (Golf Club),Balchik, Dobritch,Блексирама (голф клуб),Балчик, Добритч,43.412144,28.207083
2066,Bolata (Plaja),Bolata (Beach),Balgarevo, Dobritch,Болата (плаж),Балгарево, Добритч,43.38209,28.435707
2068,Teatrul Dramaturgic Yordan Yovkov,Drama Theatre Yordan Yovkov,Dobrich, Dobritch,Драматичен театър Йордан Йовков,Добрич, Добритч,43.567642,27.82386
2069,Teatrul de Păpuși de Stat Dora Gabe,State Puppet Theatre Dora Gabe,Dobrich, Dobritch,Държавен куклен театър Дора Габе,Добрич, Добритч,43.568073,27.828983
2073,Parcul Natural Stejarii,Natural Park Oaks,Dobrich, Dobritch,Природен парк Дъбовете,Добрич, Добритч,43.562916,27.760695
2074,Parcul Orasenesc Sf. Gheorghi,St. George City Park,Dobrich, Dobritch,Градски парк Св. Георги,Добрич, Добритч,43.558178,27.826685
2085,Zona Protejata Chairya,Protected Area Chairya,Metodievo, Dobritch,Защитена област Чаиря,Методиево, Добритч,43.615654,27.96615
2086,Zona Protejată Orlova Mogila,Protected Area Orlova Mogila,Orlova Mogila, Dobritch,Защитена област Орлова могила,Орлова Могила, Добритч,43.54939,27.616138
2087,Valea Batvska,Batvska Valley,Batovo, Dobritch,Батовска долина,Батово, Добритч,43.408634,27.951052
2089,Cișmea Karalezka,Fountain Karalezka,Stefan Karadgea, Dobritch,Каралезка чешма,Стефан Карадгеа, Добритч,43.62064,27.879055
2093,Kavarna Rock Fest,Kavarna Rock Fest,Kavarna, Dobritch,Каварна Рок Фест,Каварна, Добритч,43.428444,28.331083
2095,Festival National al Teatrelor de Amatori,National Festival of Amateur Theatre,Kavarna, Dobritch,Национален фестивал на любителските театри Каварна,Каварна, Добритч,43.436302,28.333012
2096,Adunarea Folclorica - Cu Bulgaria in inima,Folk Assembly - With Bulgaria at Heart,Kavarna, Dobritch,Общобългарски младежки фолклорен събор С България в сърцето,Каварна, Добритч,43.427303,28.328012
1263,HERGHELIA DOR MARUNT,Dor Mărunt Stud Farm,DOR MARUNT,CALARASI,﻿Конезавод Дор Мърунт Мърунт,ДОР МАРУНТ,ЦАЛАРАСИ,44.43363,26.95269
1122,CLUB SPORTIV LAGUNA,Laguna Sports Club,Constanta,CONSTANTA,﻿СПОРТЕН КЛУБ ЛАГУНА,Цонстанта,ЦОНСТАНТА,44.176018,28.609562
1132,GRAVITY PARK,Gravity Park,Constanta,CONSTANTA,﻿ГРАВИТИ ПАРК,Цонстанта,ЦОНСТАНТА,44.17502,28.620562
1197,HERGHELIA MANGALIA,Mangalia Stud Farm,Mangalia,CONSTANTA,﻿Конезавод Мангалия,Мангалиа,ЦОНСТАНТА,43.816467,28.589664
2676,Stadionul Georgi Benkovski,The stadium Georgi Benkovski,Vidin, Vidin,Стадионът Георги Бенковски,Видин, Видин,43.993332,22.884762
2677,Sala de sport Festivalna,Gym Festivalna,Vidin, Vidin,Gym Фестивална,Видин, Видин,43.990334,22.87976
2678,Race course Vidin,Race course Vidin,Vidin, Vidin,Състезание Разбира Видин,Видин, Видин,43.976334,22.882761
2679,Bază de vâslit,Paddling base,Vidin, Vidin,Основна гребане,Видин, Видин,44.00033,22.875761
2680,Traseul Keleto-Salash-Prauzda,Route Keleto-Salash-Prauzda,Belogradchik, Vidin,Път Keleto-Салаш-Prauzda,Белоградчик, Видин,43.6302,22.689516
2681,Traseul Calea Timpului-Belogradchik,Trail Way of Time-Belogradchik,Belogradchik, Vidin,Време за път маршрут Белоградчик,Белоградчик, Видин,43.6302,22.682516
2682,Traseul Peștera Lepenitsa-Izvos,Route Cave Lepenitsa-Izvos,Belogradchik, Vidin,Пещерата Лепеница маршрут-Извос,Белоградчик, Видин,43.6242,22.688517
2683,Traseul Dabravka-Veshtitsa-Rabisha,Route Dabravka-Veshtitsa-Rabisha,Belogradchik, Vidin,Път Дъбравка-Вещица-Рабиша,Белоградчик, Видин,43.628197,22.686516
2684,Traseul Borovitsa - Falkovets,Route Borovitsa - Falkovets,Belogradchik, Vidin,Боровица маршрута - Фалковец,Белоградчик, Видин,43.628197,22.695517
2685,Euro Velo 6 - E4 - Dunav,Euro Velo 6 - E4 - Dunav,Vidin, Vidin,Евро Вело 6 - Е4 - Дунав,Видин, Видин,43.99633,22.87976
2686,Complexul Sportiv,Sports Complex,Belogradchik, Vidin,Спортен комплекс,Белоградчик, Видин,43.6232,22.690516
2687,Complexul Turistic Magurata,Resort Magurata,Rabisha, Vidin,Resort Магурата,Рабиша, Видин,43.71186,22.60579
2688,Traseul Pisana Buka,Route Pisana Buka,Stakevtsi, Vidin,Route Бука Pisana,Стакевтси, Видин,43.54351,22.567661
2689,Traseul Palkin Grad,Route Palkin Grad,Stakevtsi, Vidin,Route Palkin град,Стакевтси, Видин,43.540512,22.567661
2691,Stadionul Gradski,Stadium Gradski,Belogradchik, Vidin,Стадионът Градски,Белоградчик, Видин,43.621197,22.680515
2692,Stadionul din Ruzhintsi,Stadium Ruzhintsi,Ruzhintsi, Vidin,Стадион Ружинци,Ружинтси, Видин,43.63249,22.881315
2693,Stadionul din Drenovtsi,Stadium Drenovtsi,Drenovtsi, Vidin,Стадион Drenovtsi,Дреновтси, Видин,44.091457,23.026876
2694,Stadionul din Dimovo,Stadium Dimovo,Dimovo, Vidin,Стадион Димово,Димово, Видин,43.741478,22.732197
2182,Traseul Koprenska,Route Koprenska,Kopilovtsi, Montana,маршрут Копренската,Копиловтси, Монтана,43.331226,22.914055
2183,Cărarea Eco Deyanitsa,Eco Path Deyanitsa,Chiprovtsi, Montana,Path Eco Deyanitsa,Цхипровтси, Монтана,43.430702,22.908634
2184,Traseul Eco Ivanchona Polyana,Eco Route Ivanchona Polyana,Varshets, Montana,Eco Иванчова маршрут поляна,Варшетс, Монтана,43.184475,23.284317
2185,Zona Protejată Kopren..Deyanitsa-Kalimanitsa,Protected Area Kopren..Deyanitsa-Kalimanitsa,Montana, Montana,Защитена местност Kopren..Deyanitsa-Калиманица,Монтана, Монтана,43.44362,23.202679
2186,Stadionul Ogosta,Stadium Ogosta,Montana, Montana,Стадион Огоста,Монтана, Монтана,43.44462,23.204678
2187,Bazinul Cascada,Waterfall Basin,Varshets, Montana,водопад басейн,Варшетс, Монтана,43.194473,23.279316
2188,Barajul Ogosta,Dam Ogosta,Montana, Montana,Язовир Огоста,Монтана, Монтана,43.45162,23.193678
2189,Barajul Gaganitsa,Dam Gaganitsa,Berkovitsa, Montana,язовир Гаганица,Берковитса, Монтана,43.235394,23.12925
2190,Barajul Lipen,Dam Lippen,Lipen, Montana,Язовир Липен,Липен, Монтана,43.383904,23.380041
2191,Barajul Lipovets,Dam Lipovets,Lipovets, Montana,язовирни Lipovets,Липоветс, Монтана,43.537945,28.535233
2192,Barajul Srechenska Bar,Dam Srechenska Bar,Strawberry, Montana,Среченска язовир Bar,Стращберры, Монтана,43.545944,28.530233
2193,Barajul Balova Shuma,Dam Balova Shuma,Gavril Genov, Montana,Язовир Балова Шума,Гаврил Генов, Монтана,43.397514,23.05828
2194,Călărie la Berglend,Horseriding in Berglend,Berkovitsa, Montana,Езда на Berglend,Берковитса, Монтана,43.244392,23.12925
2195,Complexul Sportiv Augusta,Augusta Sports Complex,Montana, Montana,Augusta спортен комплекс,Монтана, Монтана,43.454617,23.202679
2196,Resortul de Schi Top Com,Ski Resort Top Com,Berkovitsa, Montana,Ски курорт Top Com,Берковитса, Монтана,43.24539,23.116251
2197,Drumul Pentru Mountain Bike (Prevala),Road To Mountain Bike (Prevail),Chiprovtsi, Montana,Пътят към Mountain Bike (Prevail),Цхипровтси, Монтана,43.4267,22.902634
2198,Chiprovtsi - Mănăstirea Gushovski,Chiprovtsi - Monastery Gushovski,Site Deyanitsa - Chiprovtsi, Montana,Чипровци - Манастир Гушовския,Сите Деыанитса - Цхипровтси, Монтана,43.4177,22.895634
2199,În Jurul Chiprovtsi,Around Chiprovtsi,Chiprovtsi, Montana,Около Чипровци,Цхипровтси, Монтана,43.4177,22.890633
2200,Sărituri cu Parașuta în Tandem,In Tandem Skydiving,Erden, Montana,Тандем скачане с парашут,Ерден, Монтана,43.48131,23.287003
2201,Pistă de ciclism,Track Cycling,Varschez, Montana,колоездене на писта,Варсчез, Монтана,43.527946,28.539232
2202,Stadionul Varshets,Varshets Stadium,Varshets, Montana,Стадионът Вършец,Варшетс, Монтана,43.188473,23.276316
2203,Sala Multifuncțională de Sport,Multifunctional Sports,Varshets, Montana,Многофункционална спортна,Варшетс, Монтана,43.19047,23.285316
2204,Complexul Sportiv,Sports Complex,Varshets, Montana,Спортен комплекс,Варшетс, Монтана,43.189472,23.285316
2774,Stadionul Hristo Botev,Stadium Hristo Botev,Vratsa, Vratsa,Стадион Христо Ботев,Вратса, Вратса,43.20885,23.548784
2776,Trecătoarea Vratsata,The Gorge Vratsata,Vrachanski Balkan, Vratsa,Pass Вратцата,Врачански Балкан, Вратса,43.537945,28.541233
2777,Stadionul Lokomotiv Mezdra,Stadium Lokomotiv Mezdra,Mezdra, Vratsa,Стадионът на Локомотив Мездра,Мездра, Вратса,43.1383,23.713062
2778,Bazinul Interior Vratsa,Indoor Pool Vratsa,Vratsa, Vratsa,Закрит басейн Враца,Вратса, Вратса,43.20185,23.538784
2779,Bazin în aer liber,Outdoor Pool,Vratsa, Vratsa,открит басейн,Вратса, Вратса,43.20085,23.538784
2780,Pista de carting,Karting track,Vratsa, Vratsa,Картинг писта,Вратса, Вратса,43.20385,23.558784
2781,Sala de atletism acoperită,Indoor athletics hall,Vratsa, Vratsa,Закрит Лека атлетика Среща,Вратса, Вратса,43.19485,23.544785
2782,Sala de volei acoperită Haleto,Indoor volleyball hall Haleto,Vratsa, Vratsa,Волейбол в зала зала Haleto,Вратса, Вратса,43.19585,23.556784
2783,Pista de Auto-Modelism,Track Auto-Modelism,Vratsa, Vratsa,Auto-писта Modelism,Вратса, Вратса,43.21385,23.548784
2784,Eco-Traseul Vratsa Borov Kamak,Vratsa Eco Trail Borov Kamak,Zgorigrad, Vratsa,Враца Екопътека Боров Камъка,Згориград, Вратса,43.180042,23.516037
2785,Traseu Turistic Vratsata - Parshevitsa,Tourist Route Vratsata - Parshevitsa,Vratsa, Vratsa,Туристически маршрут - Вратцата Пършевица,Вратса, Вратса,43.21085,23.558784
2786,Traseul Cascada Skaklya - Muntele Okolchitsa,Route Waterfall Skaklya - Mount Okolchitsa,Vratsa, Vratsa,Водопад Trail Скакля - връх Околчица,Вратса, Вратса,43.20585,23.558784
2787,Medkovets - Muntele Okolchitsa,Medkovets - Mount Okolchitsa,Vratsa, Vratsa,Медковец - връх Околчица,Вратса, Вратса,43.20185,23.560783
2788,Ruta lui Botev,Botev's route,Vratsa, Vratsa,маршрут на Ботев,Вратса, Вратса,43.20685,23.554785
2789,Munte - Pogledets - Rashov Dol - Lutibrod,Mountain - Pogledets - Rashov Dol - Lutibrod,Vratsa, Vratsa,Планински - Погледец - Рашов дол - Lutibrod,Вратса, Вратса,43.19385,23.551785
2790,Cascada Borov Kamak - Muntele Okolchitsa,Borov Kamak Waterfall - Mount Okolchitsa,Vratsa, Vratsa,Камъка Боров Фолс - връх Околчица,Вратса, Вратса,43.21285,23.553783
2791,Satul Ochin Dol - Cabana Parshevitsa,Ochin Dol Village - Cabin Parshevitsa,Vratsa, Vratsa,село Очин дол - хижа Пършевица,Вратса, Вратса,43.19485,23.540785
2793,Satul Zverino - Vârful Okolchitsa,Zverino Village - Peak Okolchitsa,Vratsa, Vratsa,Зверино Село - връх Околчица,Вратса, Вратса,43.20485,23.548784
2794,Traseul Sănătății prin Pădure,Health Through Forest Trail,Vratsa, Vratsa,Маршрутът през здравословното състояние на горите,Вратса, Вратса,43.19385,23.552784
2795,Traseul de Turism și Bicicletă Svrazhen,Walking and Bike Trail Svrazhen,Staro Selo, Vratsa,Пешеходна и велосипеди маршрут Свражен,Старо Село, Вратса,43.15834,23.835226
2286,Sala de Sport Spartak,Gym Spartak,Pleven, Pleven,Gym Спартак,Плевен, Плевен,43.41024,24.610304
2287,Sala Balkanstroy,Hall Balkanstroy,Pleven, Pleven,зала Балканстрой,Плевен, Плевен,43.40124,24.622303
2288,Sala de Sport din Knezha,Gym in Knezha,Knezha, Pleven,Фитнес Кнежа,Кнежа, Плевен,43.492985,24.08417
2289,Stadionul Gradski,Gradski Stadium,Cherven Bryag, Pleven,Градски стадион,Цхервен Брыаг, Плевен,43.28076,24.075613
2290,Stadionul Pleven,Pleven Stadium,Pleven, Pleven,Плевен стадион,Плевен, Плевен,43.41024,24.622305
2291,Stadionul Belite Orli (Vulturii Albi),Belite Orli Stadium (White Eagles),Pleven, Pleven,Стадионът Белите орли (Белите орли),Плевен, Плевен,43.40324,24.618303
2516,Muzeul de Turism și Activități Sportive de Turism,Tourism and Tourist Sports Activities Museum,Veliko Tarnovo, Veliko Tarnovo,Музей на туризма и туристическите спортове,Велико Тарново, Велико Тарново,43.083015,25.656956
